"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","in_paper","neglog10_padj"
"GO:0042310","vasoconstriction","26/2815","89/18805",0.292134831460674,1.95154369648951,3.77535078971283,0.000435991636254235,0.00563344702561345,0.00413617188568138,"ECE1/AVPR1B/AGT/SLC8A1/TACR1/BMPR2/PER2/AGTR1/KCNMB2/ADRA2C/FGB/FGA/FGG/EDN1/HTR1B/EGFR/DOCK4/DOCK5/ADRA1A/ADD3/PIK3C2A/ARHGAP42/AVPR1A/ATP2B1/TRPM4/MKKS",26,TRUE,2.24922578523647
"GO:0000910","cytokinesis","47/2815","194/18805",0.242268041237113,1.61841936606178,3.63278069173292,0.000445319236296312,0.00574203123149705,0.00421589624228983,"LUZP1/SH3GLB1/PKN2/ARF1/ROCK2/RHOB/BIRC6/PRKCE/SPTBN1/EXOC6B/STAMBP/RTKN/ACTR3/PKP4/SEPTIN2/SETD2/CHMP2B/PIK3R4/ECT2/SNX18/IQGAP2/EXOC2/EFHC1/SNX9/EXOC4/CDC14B/SVIL/ZNF365/ANXA11/KIF20B/WNK1/RACGAP1/CIT/ARF6/ZFYVE26/NUSAP1/RAB11A/IGF1R/CCP110/RAB11FIP4/TEX14/SEPTIN9/SPIRE1/PIK3C3/BCL2L1/KIF3B/ATXN10",47,FALSE,2.24093444966084
"GO:0032330","regulation of chondrocyte differentiation","18/2815","53/18805",0.339622641509434,2.26877576326284,3.88095940987181,0.000450676362070184,0.00578709419476486,0.00424898223047901,"PKDCC/LNPK/IHH/CTNNB1/RUNX2/CCN2/SCIN/GLI3/SNAI2/SOX6/ZBTB16/SOX5/PTHLH/BMP4/SMAD3/GLG1/SOX9/SMAD7",18,TRUE,2.23753944870027
"GO:0170038","proteinogenic amino acid biosynthetic process","18/2815","53/18805",0.339622641509434,2.26877576326284,3.88095940987181,0.000450676362070184,0.00578709419476486,0.00424898223047901,"GLUL/MTR/GLS/PLOD2/MTHFD2L/MTRR/SERINC5/PCBD2/PSPH/PLOD3/PSAT1/ASS1/PCBD1/GLUD1/APIP/BCAT1/PAH/HAO1",18,FALSE,2.23753944870027
"GO:0010721","negative regulation of cell development","64/2815","285/18805",0.224561403508772,1.50013399395469,3.56967273573203,0.000461124697595796,0.00590905153723272,0.00433852536967504,"SKI/PRDM16/RUNX3/DAB1/TNFSF18/TNFSF4/RC3H1/PROX1/DUSP10/ID2/MYCN/SOCS5/RTN4/BCL11A/IL1B/CTLA4/MAP2/IHH/CTNNB1/SEMA3F/WNT5A/BCL6/HES1/SPP1/PPP3CA/FBXW7/RAPGEF2/PIK3R1/CTNNA1/ID4/VEGFA/QKI/GLI3/SEMA3A/CDK6/SLC4A2/SHH/SNAI2/TTPA/MYC/SHB/ANXA1/NOTCH1/NRP1/BMPR1A/PTEN/F2/UBASH3B/PTHLH/DIP2B/IGF1/BMP4/IL4R/CDH1/ZFPM1/FOXJ1/SMAD7/DCC/PGLYRP2/CEBPA/CEACAM1/MAFB/BMP7/RUNX1",64,TRUE,2.22848222219868
"GO:0042326","negative regulation of phosphorylation","53/2815","226/18805",0.234513274336283,1.56661531932284,3.59560067557601,0.000467693224608557,0.00598089175090984,0.0043912716670524,"PRKCZ/ERRFI1/PLPP3/RGS2/PTPRC/DUSP10/AGT/TRIB2/GCKR/SLC8A1/SOCS5/IL1B/PID1/DUSP7/WWTR1/PAK2/PDE4D/ZBED3/MACROH2A1/DUSP1/TRIM27/IBTK/ENPP1/CNKSR3/PRKN/DMTN/C9orf72/GNAQ/PARD3/PTEN/HHEX/INPP5F/PTPRJ/MEN1/LRP6/CORO1C/LATS2/SPRY2/IPO5/IRS2/PRKCH/SLC8A3/NR2F2/DUSP3/HEXIM2/PPM1E/CEACAM1/TRIB3/RASSF2/PTPRT/PREX1/PTPN1/CRKL",53,TRUE,2.22323405788015
"GO:0060395","SMAD protein signal transduction","28/2815","99/18805",0.282828282828283,1.88937330678006,3.72264233425003,0.000479761128840174,0.0061136174602002,0.00448872112291449,"SKI/JUN/TGFBR3/TGFB2/PARP1/SPTBN1/ATOH8/ACVR2A/BMPR2/PPARG/TGFBR2/WWTR1/DAB2/SMAD5/RUNX2/TTK/RBPMS/ZMIZ1/BMPR1A/BMP4/SMAD6/SMAD3/NUP93/TOB1/SMAD7/OVOL2/BMP7/XBP1",28,FALSE,2.21370173932955
"GO:0045932","negative regulation of muscle contraction","11/2815","25/18805",0.44,2.93932504440497,4.07111064013115,0.000481023159780836,0.0061136174602002,0.00448872112291449,"ADCY10/RGS2/BIN1/PDE5A/SRI/DOCK4/DOCK5/PRKG1/ARHGAP42/ATP2A1/ADORA2B",11,TRUE,2.21370173932955
"GO:0051016","barbed-end actin filament capping","11/2815","25/18805",0.44,2.93932504440497,4.07111064013115,0.000481023159780836,0.0061136174602002,0.00448872112291449,"CAPZA1/CAPG/ADD1/CRACD/SCIN/CAPZA2/SVIL/ADD3/EPS8/CAPZA3/TRIOBP",11,TRUE,2.21370173932955
"GO:0048546","digestive tract morphogenesis","17/2815","49/18805",0.346938775510204,2.3176496175735,3.87496654456281,0.000485530445685821,0.00614160055016859,0.00450926677985872,"ID2/EPB41L5/GLI2/IHH/CTNNB1/WNT5A/PDGFRA/AHI1/GLI3/EGFR/SHH/GATA4/NOTCH1/WNT11/SMAD3/HNF1B/OVOL2",17,TRUE,2.21171843349682
"GO:1905314","semi-lunar valve development","17/2815","49/18805",0.346938775510204,2.3176496175735,3.87496654456281,0.000485530445685821,0.00614160055016859,0.00450926677985872,"NOTCH2/TGFB2/ROCK2/BMPR2/TGFBR2/ROBO2/ROBO1/SLIT3/GATA4/SNAI2/NOTCH1/BMP4/DLL4/SMAD6/CDH11/SOX9/JAG1",17,TRUE,2.21171843349682
"GO:0097191","extrinsic apoptotic signaling pathway","55/2815","237/18805",0.232067510548523,1.55027692215452,3.57695105666682,0.000486189456264352,0.00614160055016859,0.00450926677985872,"IFI6/FAF1/BCL10/GCLM/MCL1/IL6R/LMNA/PTPRC/TGFB2/AGT/BIRC6/IL1B/CFLAR/SP100/NFKBIZ/SIAH2/PAK2/FGFR3/HTT/FGB/FGA/FGG/PIK3R1/CTNNA1/BAK1/GCLC/FOXO3/EYA4/TNFAIP3/TNFRSF10B/TNFRSF10A/NRG1/SNAI2/STK3/DAPK1/KLF4/NRP1/ACSL5/TCF7L2/YAP1/ACVR1B/KRT8/KITLG/IGF1/BMP4/SMAD3/FEM1B/CX3CL1/WWOX/BRCA1/PAK5/BCL2L1/SRC/BID/HMOX1",55,TRUE,2.21171843349682
"GO:0014855","striated muscle cell proliferation","25/2815","85/18805",0.294117647058824,1.96478946818514,3.74049590495887,0.000498073770787799,0.00623855501220296,0.00458045238225005,"SKI/AKIRIN1/TGFBR3/TGFB2/CFLAR/ERBB4/VGLL4/FOXC1/JARID2/PPARD/MAPK14/PIM1/CITED2/SHH/NRG1/NOTCH1/BMPR1A/TENM4/YAP1/FGF9/SIX1/TBX2/GATA6/SRC/RUNX1",25,TRUE,2.20491599091026
"GO:0035050","embryonic heart tube development","25/2815","85/18805",0.294117647058824,1.96478946818514,3.74049590495887,0.000498073770787799,0.00623855501220296,0.00458045238225005,"ECE1/NOTCH2/IHH/TGFBR2/CTNNB1/WNT5A/IFT57/HES1/FOXC1/EDN1/GJA1/AHI1/CITED2/SHH/GATA4/NOTCH1/YAP1/TBX3/SETDB2/SMAD3/MED1/TBX2/MIB1/MKKS/OVOL2",25,FALSE,2.20491599091026
"GO:0033865","nucleoside bisphosphate metabolic process","9/2815","18/18805",0.5,3.34014209591474,4.16763669162554,0.000499887432997116,0.00623855501220296,0.00458045238225005,"SULT1C3/SULT1C4/ABHD14B/SULT1B1/SULT1E1/PAPSS1/ENPP1/TPST1/SULT2B1",9,FALSE,2.20491599091026
"GO:0033875","ribonucleoside bisphosphate metabolic process","9/2815","18/18805",0.5,3.34014209591474,4.16763669162554,0.000499887432997116,0.00623855501220296,0.00458045238225005,"SULT1C3/SULT1C4/ABHD14B/SULT1B1/SULT1E1/PAPSS1/ENPP1/TPST1/SULT2B1",9,FALSE,2.20491599091026
"GO:0034032","purine nucleoside bisphosphate metabolic process","9/2815","18/18805",0.5,3.34014209591474,4.16763669162554,0.000499887432997116,0.00623855501220296,0.00458045238225005,"SULT1C3/SULT1C4/ABHD14B/SULT1B1/SULT1E1/PAPSS1/ENPP1/TPST1/SULT2B1",9,FALSE,2.20491599091026
"GO:0046579","positive regulation of Ras protein signal transduction","9/2815","18/18805",0.5,3.34014209591474,4.16763669162554,0.000499887432997116,0.00623855501220296,0.00458045238225005,"CSF1/NOTCH2/NOTCH1/SHOC2/PICALM/KITLG/IGF1/RASGRF1/SRC",9,FALSE,2.20491599091026
"GO:0045807","positive regulation of endocytosis","40/2815","159/18805",0.251572327044025,1.68057463945396,3.61594297593009,0.000516187351429366,0.0064290669120912,0.00472032943454552,"PCSK9/APOA2/PTPRC/MERTK/BIN1/TBC1D5/WNT5A/AHSG/LYAR/PPP3CA/EGF/DAB2/ITGA2/F2RL1/LMAN2/DTNBP1/VEGFA/AHI1/SYNE1/HIP1/WASL/CLU/CAMK1D/MBL2/SMPD1/PTPRJ/ARRB1/BICD1/LRRK2/ANO6/PLCG2/CYBA/RAB31/MIB1/NEDD4L/C3/INSR/BCR/GPC3/FMR1",40,TRUE,2.19185205418862
"GO:0006023","aminoglycan biosynthetic process","19/2815","58/18805",0.327586206896552,2.18836895939242,3.80311532801088,0.000530540650704254,0.00658145737350686,0.00483221708331325,"B3GNT2/IL1B/PXYLP1/UGDH/NFKB1/EGF/GCNT2/EXT1/HAS2/CHST3/CHST15/B3GAT1/CEMIP/XYLT1/HS3ST3A1/HS3ST3B1/CHST9/DSEL/B4GALT5",19,TRUE,2.18167792717781
"GO:0035329","hippo signaling","19/2815","58/18805",0.327586206896552,2.18836895939242,3.80311532801088,0.000530540650704254,0.00658145737350686,0.00483221708331325,"MAP4K4/VGLL4/LIMD1/SLMAP/AMOTL2/WWTR1/WWC2/WWC1/MAPK14/STK3/TEAD1/SHANK2/YAP1/TEAD4/CIT/LATS2/STRN3/SRC/AMOT",19,FALSE,2.18167792717781
"GO:0062012","regulation of small molecule metabolic process","75/2815","347/18805",0.216138328530259,1.44386545932914,3.50157841134552,0.000532567986354787,0.006593446285249,0.00484101954465926,"ENO1/UBR4/FABP3/FMO5/ADCY10/FMO2/AVPR1B/RD3/LPGAT1/PROX1/PARP1/APOB/FABP1/IL1B/INSIG2/GCG/CREB1/IRS1/PID1/HDAC4/PPARG/KAT2B/ZBTB20/PPARGC1A/NFKB1/SLC7A11/DAB2/PRKAA1/MACROH2A1/EGR1/FGF1/NR3C1/FGFR4/SIRT5/IER3/PPARD/BEND3/GPRC6A/PRKN/QKI/CHLSN/GNAI1/SNAI2/NCOA2/TTC39B/ALDOB/AKR1C3/PRKG1/SORBS1/TCF7L2/GPD1/AVPR1A/DYRK2/NR1H4/IGF1/FOXO1/CLYBL/IRS2/DCAF5/RORA/AMDHD2/NUPR1/BCKDK/IGFBP4/BRCA1/SOX9/RPTOR/ME2/INSR/CEACAM1/TRIB3/SRC/HNF4A/MBTPS2/MID1IP1",75,FALSE,2.18088752752319
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","49/2815","206/18805",0.237864077669903,1.58899963786235,3.56651397190069,0.000533952743976015,0.00659744792010126,0.00484395761250607,"AGRN/RAP1GAP/LUZP1/AKIRIN1/SRGAP2C/DYNC2LI1/WDPCP/ACTR3/MYO3B/NCKAP1/MAP4/PLD1/HRG/HTT/TAPT1/CEP135/ARHGAP24/ADAMTS16/PIK3R1/F2RL1/DCDC2/RAC1/COBL/AUTS2/WASL/DMTN/ASAP1/KANK1/NRP1/NEURL1/YAP1/EPS8/LIMA1/RAB3IP/CORO1C/IFT88/ARF6/CDKL1/RAB11A/CCP110/CDK10/CDC42EP4/SEPTIN9/ARHGAP35/PPP1R16B/ZMYND8/CDC42EP1/CDKL5/FMR1",49,TRUE,2.18062402939164
"GO:0035710","CD4-positive, alpha-beta T cell activation","35/2815","134/18805",0.261194029850746,1.74485034861218,3.63059432151695,0.000537645512921017,0.0066298945690558,0.00486778048979242,"PRKCZ/RUNX3/JAK1/IL6R/TNFSF18/TNFSF4/RC3H1/SOCS5/CD28/TGFBR2/FOXP1/NFKBIZ/CBLB/BCL6/OPA1/LEF1/IL6ST/PIK3R1/IRF4/CD83/BRAF/TOX/RIPK2/SHB/ANXA1/MEN1/RORA/IL4R/ZFPM1/SOCS3/SMAD7/BRD4/BCL3/ITCH/RUNX1",35,FALSE,2.17849337784581
"GO:0035592","establishment of protein localization to extracellular region","80/2815","375/18805",0.213333333333333,1.42512729425696,3.48908897024572,0.000539313962573217,0.00663424613185801,0.00487097548064606,"WLS/ENSA/GOLPH3L/MPC2/TGFB2/MIA3/EIPR1/VSNL1/PRKCE/IL1B/INHBB/GCG/RAPGEF4/IRS1/PER2/ITPR1/JAGN1/PPARG/MYRIP/SLC2A2/ADRA2C/AFM/MTTP/PPP3CA/ARFIP1/FGB/FGA/FGG/F2RL1/PDE8B/PCSK1/SOX4/PPARD/CD2AP/RFX6/PRKN/EGFR/SRI/PTPRN2/SYBU/ADCY8/UNC13B/ABCA1/FRMD4A/GLUD1/TCF7L2/SERGEF/F2/NR1H4/IGF1/PLA2G1B/HNF1A/AACS/FOXO1/IRS2/ARF6/SEL1L/TANGO6/RPH3AL/HNF1B/KRT20/PPY/STXBP4/PRKCA/ADCYAP1/CTAGE1/RAB11B/FFAR2/TRPM4/PLCB1/SNAP25/FOXA2/HNF4A/CBLN4/FAM3B/PFKL/AP1B1/PLA2G6/ARFGAP3/ACSL4",80,FALSE,2.17820842010553
"GO:0048608","reproductive structure development","69/2815","314/18805",0.219745222929936,1.4679605389689,3.5086007042483,0.000540233175768199,0.00663424613185801,0.00487097548064606,"ERRFI1/DHCR24/LHX9/TGFB2/ARID4B/OSR1/SDC1/FSHR/MERTK/INHBB/ACVR2A/IDH1/CTNNB1/WNT5A/ROBO2/TIPARP/DNAJC19/PDGFRA/AFP/PRLR/CTNNA1/SLIT3/FOXC1/ID4/BAK1/VEGFA/CD2AP/CGA/FOXO3/GJA1/CITED2/IMMP2L/SHH/CSMD1/GATA4/ADAM18/CHD7/RNF38/NOTCH1/AKR1C3/ARID5B/GAS2/LGR4/A2M/KITLG/TBX3/FGF9/BMP4/SIX4/FEM1B/NR2F2/NUPR1/SALL1/IRX5/HNF1B/SOX9/GATA6/C3/INSR/MKKS/BCL2L1/SRC/BMP7/NRIP1/CRKL/PATZ1/ZFX/TEX11/MAMLD1",69,TRUE,2.17820842010553
"GO:2000630","positive regulation of miRNA metabolic process","21/2815","67/18805",0.313432835820896,2.09382041833461,3.76323985135986,0.000541200770531297,0.00663424613185801,0.00487097548064606,"JUN/NOTCH2/POU2F1/TGFB2/AGT/MYCN/ATOH8/PPARG/NFKB1/EGR1/NR3C1/LIN28B/FOXO3/EGFR/MYC/KLF4/BMPR1A/TEAD1/SMAD6/SMAD3/MRTFB",21,FALSE,2.17820842010553
"GO:0048566","embryonic digestive tract development","13/2815","33/18805",0.393939393939394,2.63162710587222,3.93606895112295,0.000553176881243566,0.00676024102374467,0.00496348305676981,"TGFB2/ID2/PKDCC/GLI2/IHH/PDGFRA/GLI3/SHH/FGF9/ALDH1A2/SALL1/HNF1B/OVOL2",13,FALSE,2.17003781982518
"GO:0003230","cardiac atrium development","14/2815","37/18805",0.378378378378378,2.52767509961116,3.90268009634903,0.00055474222399192,0.00676024102374467,0.00496348305676981,"CCN1/NOTCH2/PROX1/TGFB2/BMPR2/WNT5A/ANK2/SOX4/GATA4/NOTCH1/WNT11/DLL4/IGF1R/ZFPM1",14,FALSE,2.17003781982518
"GO:0045920","negative regulation of exocytosis","14/2815","37/18805",0.378378378378378,2.52767509961116,3.90268009634903,0.00055474222399192,0.00676024102374467,0.00496348305676981,"CD84/GNAI2/RAB7A/RAB33B/PRKN/BRAF/C9orf72/ANXA1/NOTCH1/STXBP6/CEACAM1/ATP9A/BCR/FMR1",14,TRUE,2.17003781982518
"GO:0050954","sensory perception of mechanical stimulus","47/2815","196/18805",0.239795918367347,1.60190488273462,3.55413952655276,0.000567374863693738,0.00689703228730502,0.00506391751119401,"USH2A/ELMOD3/SCN1A/SCN9A/MYO3B/THRB/CACNA1D/LRIG1/CCDC50/WDR1/USP53/ITGA2/MARVELD2/ADGRV1/PPIP5K2/DIAPH1/GRXCR2/ZNF354A/DCDC2/MYO6/FYN/ATP6V0A4/SNAI2/CHD7/PKHD1L1/DRGX/PCDH15/USH1C/NAV2/BACE1/OTOGL/SLC17A8/SRRM4/P2RX4/GJB2/SPRY2/TMTC4/SIX1/CEMIP/CRYM/PIEZO2/MBP/HPN/CEACAM16/MKKS/LARGE1/TRIOBP",47,FALSE,2.1613377409292
"GO:0018210","peptidyl-threonine modification","24/2815","81/18805",0.296296296296296,1.97934346424577,3.70611005293843,0.000568186730667767,0.00689703228730502,0.00506391751119401,"GALNT2/GALNT13/GALNT3/STK39/CAB39/EGF/LMTK2/TNKS/DMTN/RIPK2/PARD3/CHEK1/WNK1/LRRK2/ACVR1B/SPRY2/PRKD1/CEMIP/CDK10/NLK/PRKCA/RPTOR/CSNK2A1/DYRK1A",24,TRUE,2.1613377409292
"GO:0001841","neural tube formation","28/2815","100/18805",0.28,1.87047957371226,3.66201245719411,0.000572585609678313,0.00693688024200919,0.00509317455207856,"SKI/LUZP1/PHACTR4/BCL10/LMO4/TGFB2/TRIM71/SETD2/WNT5A/IFT57/OPA1/CC2D2A/CITED2/COBL/DLC1/STK3/KIF20B/PAX2/DEAF1/ST14/TULP3/KDM2B/BMP4/MIB1/ARHGAP35/OVOL2/BMP7/CELSR1",28,TRUE,2.1588358030763
"GO:0044344","cellular response to fibroblast growth factor stimulus","41/2815","165/18805",0.248484848484848,1.65994940524248,3.57247952902599,0.000580009054354205,0.00699952674332307,0.00513917067067037,"GCLM/DSTYK/ZFP36L2/MERTK/GALNT3/CPS1/ERBB4/TRIM71/CTNNB1/HYAL1/WNT5A/IFT80/FGFR3/KLB/PDGFRA/SPRY1/SPRY4/FGF1/FGFR4/RUNX2/GCLC/CCN2/FAM20C/EGFR/MET/PRDM14/EXT1/SHOC2/FGF9/SPRY2/ZFP36L1/FLRT2/DLL4/IGF1R/TBX2/GRB2/INSR/FGF21/KIF16B/PTPN1/CRKL",41,TRUE,2.15493132280167
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","41/2815","165/18805",0.248484848484848,1.65994940524248,3.57247952902599,0.000580009054354205,0.00699952674332307,0.00513917067067037,"IFI6/FAF1/BCL10/GCLM/MCL1/LMNA/PTPRC/AGT/BIRC6/IL1B/CFLAR/SP100/SIAH2/PAK2/HTT/FGB/FGA/FGG/CTNNA1/GCLC/EYA4/TNFAIP3/NRG1/SNAI2/STK3/KLF4/NRP1/ACSL5/TCF7L2/YAP1/IGF1/BMP4/FEM1B/CX3CL1/WWOX/BRCA1/PAK5/BCL2L1/SRC/BID/HMOX1",41,TRUE,2.15493132280167
"GO:0050873","brown fat cell differentiation","18/2815","54/18805",0.333333333333333,2.2267613972765,3.78778093235468,0.000582507686669468,0.00700248602060105,0.00514134342199357,"PRDM16/FABP3/RGS2/LAMB3/DUSP10/PPARGC1A/RREB1/MAPK14/PIM1/ARL4A/NAPEPLD/FFAR4/BNIP3/ERO1A/SIX1/FTO/CEBPA/BMP7",18,FALSE,2.15474774950645
"GO:0070169","positive regulation of biomineral tissue development","18/2815","54/18805",0.333333333333333,2.2267613972765,3.78778093235468,0.000582507686669468,0.00700248602060105,0.00514134342199357,"CCN1/OSR1/SLC8A1/PKDCC/ACVR2A/BMPR2/ADGRV1/TENT5A/FAM20C/SLC4A2/SLC20A2/RXRA/BMPR1A/ANO6/ATP2B1/BMP4/SMAD3/BMP7",18,FALSE,2.15474774950645
"GO:1990830","cellular response to leukemia inhibitory factor","29/2815","105/18805",0.276190476190476,1.8450308720291,3.64322934036819,0.00058945508963165,0.00707232313139133,0.0051926190074237,"GCLM/NME7/NR5A2/WDR35/B3GNT2/HK2/NRP2/ADAM23/CREB1/SPRY4/JARID2/SNX10/MRPL15/PTP4A3/GLDC/TLE4/KLF4/PFKP/ARID5B/EPS8/NFYB/SPRY2/TEX14/SOCS3/RNF138/SMAD7/RFX2/XBP1/PMM1",29,TRUE,2.15043790481424
"GO:0046545","development of primary female sexual characteristics","30/2815","110/18805",0.272727272727273,1.82189568868077,3.62735782461349,0.000602673750629847,0.00721698913326493,0.00529883522762476,"LHX9/FSHR/INHBB/IDH1/ROBO2/TIPARP/PDGFRA/AFP/LHFPL2/CTNNA1/SLIT3/FOXC1/VEGFA/CGA/FOXO3/IMMP2L/CSMD1/NOTCH1/ARID5B/GAS2/A2M/KITLG/DACH1/NR2F2/NUPR1/INSR/BCL2L1/SRC/NRIP1/ZFX",30,FALSE,2.14164394862583
"GO:0048706","embryonic skeletal system development","35/2815","135/18805",0.259259259259259,1.73192553121505,3.5809784777933,0.000623055818541606,0.00744671521583862,0.00546750399469203,"TBX15/MYCN/OSR1/ACVR2A/SP3/HOXD3/HOXD1/IHH/TGFBR2/CTNNB1/SETD2/HYAL1/WNT5A/TAPT1/PDGFRA/RUNX2/HOXA3/GLI3/SHH/EXT1/DMRT2/KIAA1217/DEAF1/WNT11/DSCAML1/TULP3/FGF9/BMP4/SIX1/SIX4/SMAD3/XYLT1/IRX5/MBTD1/BMP7",35,FALSE,2.12803525452977
"GO:0030509","BMP signaling pathway","43/2815","176/18805",0.244318181818182,1.63211488777652,3.53506717295934,0.000631679032191059,0.00752194062750461,0.00552273576156709,"SKI/NFIA/CCN1/TGFBR3/TRIM33/NOTCH2/CRIM1/ACVR2A/BMPR2/PPARG/TGFBR2/WNT5A/HES1/LEF1/FSTL5/PELO/RGMB/SMAD5/EGR1/RUNX2/GATA4/EXT1/NOTCH1/BAMBI/BMPR1A/HTRA1/CHRDL2/ACVR1B/SLC39A5/LEMD3/BMP4/PPM1A/SMAD6/SKOR1/PCSK6/ZNF423/TOB1/GATA6/DSG4/SMAD7/BMP7/USP9X/GPC3",43,FALSE,2.1236700988914
"GO:0006024","glycosaminoglycan biosynthetic process","17/2815","50/18805",0.34,2.27129662522203,3.77670837229233,0.000634194900444053,0.00752194062750461,0.00552273576156709,"IL1B/PXYLP1/UGDH/NFKB1/EGF/GCNT2/EXT1/HAS2/CHST3/CHST15/B3GAT1/CEMIP/XYLT1/HS3ST3A1/HS3ST3B1/CHST9/DSEL",17,TRUE,2.1236700988914
"GO:0035850","epithelial cell differentiation involved in kidney development","17/2815","50/18805",0.34,2.27129662522203,3.77670837229233,0.000634194900444053,0.00752194062750461,0.00552273576156709,"NOTCH2/OSR1/PAX8/CTNNB1/WWTR1/EDN1/CD2AP/EXT1/MTSS1/NOTCH1/PAX2/YAP1/MYO1E/SALL1/FOXJ1/JAG1/ASXL1",17,FALSE,2.1236700988914
"GO:0170034","L-amino acid biosynthetic process","17/2815","50/18805",0.34,2.27129662522203,3.77670837229233,0.000634194900444053,0.00752194062750461,0.00552273576156709,"GLUL/MTR/GLS/PLOD2/MTHFD2L/MTRR/SERINC5/PCBD2/PSPH/PLOD3/PSAT1/ASS1/PCBD1/GLUD1/APIP/BCAT1/PAH",17,FALSE,2.1236700988914
"GO:0002089","lens morphogenesis in camera-type eye","10/2815","22/18805",0.454545454545455,3.03649281446795,4.01006887765785,0.000635401259765072,0.00752194062750461,0.00552273576156709,"SKI/BCAR3/PROX1/MEIS1/CTNNB1/NECTIN3/CITED2/TDRD7/NECTIN1/BMP4",10,TRUE,2.1236700988914
"GO:0048639","positive regulation of developmental growth","42/2815","171/18805",0.245614035087719,1.64077155588794,3.53173674264307,0.000646595000915165,0.00763990100891207,0.00560934426449318,"AGRN/TGFBR3/CSF1/ADCY10/PROX1/ITSN2/BCL11A/BMPR2/CREB1/ERBB4/FN1/MAP3K13/EDN1/PPARD/MAPK14/PIM1/VEGFA/POU3F2/EZR/PRKN/NRG1/CHD7/SEMA4D/NOTCH1/NRP1/BMPR1A/GPAM/YAP1/IGF1/FGF9/DIO3/TBX2/RNF157/GATA6/SMAD7/NEDD4L/INSR/PLCB1/MKKS/GHRH/ADNP/CDKL5",42,FALSE,2.11691226859208
"GO:0071692","protein localization to extracellular region","81/2815","383/18805",0.211488250652742,1.41280161759318,3.42462069989999,0.00065822372853483,0.0077587373368119,0.0056965959021179,"WLS/ENSA/GOLPH3L/MPC2/TGFB2/MIA3/EIPR1/VSNL1/PRKCE/IL1B/INHBB/GCG/RAPGEF4/IRS1/PER2/ITPR1/JAGN1/PPARG/MYRIP/SLC2A2/ADRA2C/CWH43/AFM/MTTP/PPP3CA/ARFIP1/FGB/FGA/FGG/F2RL1/PDE8B/PCSK1/SOX4/PPARD/CD2AP/RFX6/PRKN/EGFR/SRI/PTPRN2/SYBU/ADCY8/UNC13B/ABCA1/FRMD4A/GLUD1/TCF7L2/SERGEF/F2/NR1H4/IGF1/PLA2G1B/HNF1A/AACS/FOXO1/IRS2/ARF6/SEL1L/TANGO6/RPH3AL/HNF1B/KRT20/PPY/STXBP4/PRKCA/ADCYAP1/CTAGE1/RAB11B/FFAR2/TRPM4/PLCB1/SNAP25/FOXA2/HNF4A/CBLN4/FAM3B/PFKL/AP1B1/PLA2G6/ARFGAP3/ACSL4",81,FALSE,2.11020895042655
"GO:0035435","phosphate ion transmembrane transport","7/2815","12/18805",0.583333333333333,3.89683244523387,4.21168644645114,0.000660397755619227,0.0077587373368119,0.0056965959021179,"XPR1/ANKH/SLC34A1/SLC20A2/SLC37A4/SLC37A2/SLC37A1",7,TRUE,2.11020895042655
"GO:0110075","regulation of ferroptosis","7/2815","12/18805",0.583333333333333,3.89683244523387,4.21168644645114,0.000660397755619227,0.0077587373368119,0.0056965959021179,"NFE2L2/SLC7A11/SQSTM1/FTH1/SC5D/HMOX1/TMEM164",7,FALSE,2.11020895042655
"GO:0009306","protein secretion","79/2815","372/18805",0.212365591397849,1.41866250310357,3.42198115124998,0.000670290273055489,0.00786010197554692,0.00577101953067636,"WLS/ENSA/GOLPH3L/MPC2/TGFB2/MIA3/EIPR1/VSNL1/PRKCE/IL1B/INHBB/GCG/RAPGEF4/IRS1/PER2/ITPR1/JAGN1/PPARG/MYRIP/SLC2A2/ADRA2C/MTTP/PPP3CA/ARFIP1/FGB/FGA/FGG/F2RL1/PDE8B/PCSK1/SOX4/PPARD/CD2AP/RFX6/PRKN/EGFR/SRI/PTPRN2/SYBU/ADCY8/UNC13B/ABCA1/FRMD4A/GLUD1/TCF7L2/SERGEF/F2/NR1H4/IGF1/PLA2G1B/HNF1A/AACS/FOXO1/IRS2/ARF6/SEL1L/TANGO6/RPH3AL/HNF1B/KRT20/PPY/STXBP4/PRKCA/ADCYAP1/CTAGE1/RAB11B/FFAR2/TRPM4/PLCB1/SNAP25/FOXA2/HNF4A/CBLN4/FAM3B/PFKL/AP1B1/PLA2G6/ARFGAP3/ACSL4",79,FALSE,2.10457181946568
"GO:0035019","somatic stem cell population maintenance","21/2815","68/18805",0.308823529411765,2.0630289415944,3.68459370293883,0.000674032041802625,0.00788909442524165,0.00579230627656731,"SKI/BCL9/ZFP36L2/PAX8/SOX2/HES1/LDB2/SOX4/BRAF/ZHX2/MYC/KLF4/BMPR1A/PAX2/YAP1/LIG4/HNF1B/SOX9/BMP7/MED15/NKAP",21,TRUE,2.10297284580096
