"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009185","ribonucleoside diphosphate metabolic process","31/2556","128/18805",0.2421875,1.78182157179186,3.52007001095082,0.000824992565923925,0.01026044291959,0.00772637958897036,"DLG2/PFKP/CASK/HK2/INSR/RPTOR/NCOR1/HIF1A/KAT2B/NUDT9/PRKAA1/PGM1/LIPA/AK4/ZBTB20/IER3/ALDOB/PKLR/NUPR1/IGF1/AK5/PFKL/ENO1/ENTPD5/HDAC4/GPD1/SRC/RRM2/TJP2/SLC4A4/MAGI3",31
"GO:1902115","regulation of organelle assembly","50/2556","236/18805",0.211864406779661,1.55872854831437,3.42574342057175,0.000825361610138933,0.01026044291959,0.00772637958897036,"GSK3B/CDK5RAP2/WDPCP/RAB11A/CEP295/CDKL5/WIPI1/CAPRIN1/KAT2B/IFT88/LUZP1/TBC1D14/PRKAA1/SEPTIN9/ASAP1/BRCA1/IL1RAP/LRRK2/YAP1/CNOT2/ELAPOR1/ARHGAP35/UBAP2L/HTT/CCP110/GSN/PTK2B/NUPR1/RNF186/RAB3IP/SRC/CHEK2/C9orf72/CDK10/TAPT1/DYNC2LI1/CDKL1/MAP4/LCP1/DCDC2/LIMA1/ATG5/RALB/G3BP2/ADAMTS16/CEP135/SH3GLB1/SDC1/SNX18/TRIM32",50
"GO:0051592","response to calcium ion","33/2556","139/18805",0.237410071942446,1.74667308406796,3.50432593075948,0.000828845108731009,0.0102830159767312,0.00774337768635493,"ADCY8/EGFR/SLC25A13/KCNMB3/PRKAA1/PLCG2/VPS54/STIM1/FGA/BRAF/AKR1C3/FGG/SEC31A/NEDD4/FGB/SMPD1/PTK2B/ECT2/MICU1/MTTP/ADGRV1/S100A16/ADD1/PPP3CA/ASPH/ADCY1/ANXA11/CPNE8/WNT5A/SDC1/MEF2A/EDN1/PCSK1",33
"GO:1904659","D-glucose transmembrane transport","28/2556","112/18805",0.25,1.83929968701095,3.53328602903215,0.0008512674567512,0.0105224571211562,0.00792368307721803,"OSTN/HK2/INSR/GPC3/SLC2A2/CD2AP/OPN3/ENPP1/MAPK14/BRAF/SLC2A9/ASPSCR1/PIK3R1/ZDHHC7/IGF1/NFE2L2/HNF1A/STXBP4/YES1/PLA2G1B/C3/SORBS1/FGF21/IL1B/IRS1/MEF2A/PID1/EDN1",28
"GO:0060047","heart contraction","53/2556","254/18805",0.208661417322835,1.53516351829261,3.40574339073569,0.000851557914929768,0.0105224571211562,0.00792368307721803,"SGCD/AVPR1A/EPAS1/TGFB2/ATP2A2/NEDD4L/THRB/FGF12/SCN9A/CTNNA3/PDE4D/CACNA1D/CXADR/GPD1L/SMAD5/SCN1A/GJA1/P2RX4/MIR328/ADCY10/GSN/KCNH6/ATP2B1/JUP/DSP/AGT/MAP2K6/SMAD7/SRC/SRI/ATP2A1/AKAP9/ANK2/TRPM4/CORIN/ASPH/GATA6/TMEM161B/BIN1/EXT1/MIR92A1/GATA4/HCN4/ADRA1A/SLC8A3/ATG5/TRDN/SUMO1/ATP1B1/SLC8A1/MEF2A/EDN1/RNLS",53
"GO:0090162","establishment of epithelial cell polarity","12/2556","33/18805",0.363636363636364,2.67534499928866,3.82030623711058,0.000859306711146488,0.0105969703618585,0.00797979347972033,"FAT1/SHH/HES1/CYTH1/PARD3/FRMD4A/FERMT1/SIPA1L3/LAMA1/CYTH3/WNT5A/MYO9A",12
"GO:0035296","regulation of tube diameter","36/2556","156/18805",0.230769230769231,1.69781509570242,3.47109988819096,0.000864530465480455,0.0106189140441285,0.00799631764150616,"AVPR1A/AGTR1/DOCK4/DOCK5/ADORA2B/EGFR/KAT2B/PRKG1/CPS1/F2RL1/PER2/ITGA1/ROCK2/FGA/FGG/FGB/ATP2B1/AGT/SERPINF2/MIR21/SOD2/TRPM4/GCLM/AVPR1B/ARHGAP42/EXT1/ECE1/PIK3C2A/MIR92A1/ADRA1A/ATG5/KNG1/VEGFA/SLC8A1/ADRA2C/EDN1",36
"GO:0097746","blood vessel diameter maintenance","36/2556","156/18805",0.230769230769231,1.69781509570242,3.47109988819096,0.000864530465480455,0.0106189140441285,0.00799631764150616,"AVPR1A/AGTR1/DOCK4/DOCK5/ADORA2B/EGFR/KAT2B/PRKG1/CPS1/F2RL1/PER2/ITGA1/ROCK2/FGA/FGG/FGB/ATP2B1/AGT/SERPINF2/MIR21/SOD2/TRPM4/GCLM/AVPR1B/ARHGAP42/EXT1/ECE1/PIK3C2A/MIR92A1/ADRA1A/ATG5/KNG1/VEGFA/SLC8A1/ADRA2C/EDN1",36
"GO:0042176","regulation of protein catabolic process","73/2556","375/18805",0.194666666666667,1.43220135628586,3.35298274373611,0.000868074106914879,0.010641242431883,0.00801313149649792,"MYLIP/RYBP/CSNK2A3/USP9X/USP25/GSK3B/CBLB/BTRC/EGFR/GPC3/SHH/NEDD4L/EPM2A/NKD1/FBXL20/HECTD1/RAB7A/AXIN2/COP1/OAZ2/DAB2/FAM83D/N4BP1/TIMP3/CDH1/USP13/XBP1/RNF128/LRRK2/WDR91/VGLL4/IER3/NEDD4/CUL4B/CSNK2A1/NUPR1/NFE2L2/FOXO1/SMAD3/FYN/PSMC3/PCSK9/C4BPA/SMAD7/RHBDD1/CHEK2/EEF1A1/RIC1/ZFAND2A/TMEM9/RAD23B/CLU/DESI1/TNFAIP3/SOX9/KEAP1/ALAD/FMR1/ZER1/SH3RF2/SNX9/ASB11/IL1B/UCHL5/PTPN3/STYX/CEBPA/WFS1/SUMO1/WNT5A/FAF1/PRKN/TRIM32",73
"GO:0071774","response to fibroblast growth factor","39/2556","173/18805",0.225433526011561,1.65855925533936,3.4512816163765,0.00087395204382026,0.0106920402821344,0.00805138359501079,"CTNNB1/GATA3/RUNX2/FLRT2/CCN2/INSR/EGFR/ZFP36L1/EPHA2/DSTYK/FLRT1/CPS1/IGF1R/MERTK/TRIM71/EPHB4/GALNT3/FAM20C/CRIPTO/HYAL1/KLB/FGFR4/FGFR3/DLL4/GCLM/MET/SHOC2/EXT1/GRB2/SPRY1/FGF21/SCGB1A1/ZFP36L2/WNT5A/PRDM14/FLRT3/KIF16B/FGF1/ERBB4",39
"GO:1902895","positive regulation of miRNA transcription","17/2556","56/18805",0.303571428571429,2.23343533422759,3.6661782039647,0.000886521261906147,0.0108149224443149,0.00814391704967362,"GATA3/NR3C1/KLF4/EGFR/TGFB2/TEAD1/FOXO3/HIF1A/SMAD3/POU2F1/AGT/EGR1/BMPR1A/PPARG/SMAD6/NOTCH2/FOXA1",17
"GO:0010766","negative regulation of sodium ion transport","8/2556","17/18805",0.470588235294118,3.46221117555003,4.02811359839643,0.000891012098882904,0.0108149224443149,0.00814391704967362,"OSR1/PRKCE/NEDD4L/NEDD4/PCSK9/AGT/STK39/WNK1",8
"GO:0034310","primary alcohol catabolic process","8/2556","17/18805",0.470588235294118,3.46221117555003,4.02811359839643,0.000891012098882904,0.0108149224443149,0.00814391704967362,"SULT1E1/ALDH1B1/AKR1C3/ACSS1/SULT1C4/ALDH2/SULT1B1/HAO1",8
"GO:0061548","ganglion development","8/2556","17/18805",0.470588235294118,3.46221117555003,4.02811359839643,0.000891012098882904,0.0108149224443149,0.00814391704967362,"CTNNB1/NRP1/TULP3/SEMA3F/SIX4/SIX1/NRP2/SEMA3A",8
"GO:1990823","response to leukemia inhibitory factor","27/2556","107/18805",0.252336448598131,1.85648940371199,3.52377793770193,0.000896701075090334,0.0108625910196601,0.00817981272303477,"CREB1/PFKP/HK2/KLF4/ADAM23/JARID2/GLDC/RFX2/RNF138/XBP1/SNX10/EPS8/TEX14/NR5A2/SMAD7/MRPL15/TLE4/NFYB/B3GNT2/ARID5B/PMM1/GCLM/EXT1/PTP4A3/WDR35/SLC25A5/NRP2",27
"GO:0034765","regulation of monoatomic ion transmembrane transport","68/2556","345/18805",0.197101449275362,1.45011453584632,3.3466397412035,0.000910855570377004,0.0110124224449894,0.00829263967168826,"OSR1/DPP10/PRKCE/VDAC1/PRKD1/GOPC/STIM2/SLMAP/NEDD4L/FGF12/ANO6/DPP6/CAB39/UTRN/PDE4D/CACNA1D/UBASH3B/TCAF1/GRIN2B/CHD7/STIM1/MIR29B1/WWP2/SLN/P2RX4/KCNIP3/HTT/MIR328/PDZK1/NEDD4/PTK2B/SLC30A1/FYN/SPG7/PCSK9/AGT/F2/FXYD2/MIR21/SRI/CX3CL1/TMBIM6/ATP2A1/CYBA/AKAP9/ANK2/PPP3CA/ASPH/PLA2G1B/TRPC6/FMR1/BIN1/SLC6A9/TESC/DIAPH1/SESTD1/VMP1/ATG5/PTPN3/NIPSNAP2/STK39/WNK1/TRDN/CACNG1/SUMO1/ATP1B1/SLC8A1/EDN1",68
"GO:0060612","adipose tissue development","18/2556","61/18805",0.295081967213115,2.17097667975063,3.63307407208309,0.000918262405813471,0.0110802465640819,0.00834371299215824,"ERRFI1/CD2AP/PRKAA1/HMGCS2/LIPA/XBP1/PARP1/NCOA2/NR1H4/PPARGC1A/ARID5B/TRPM4/DGAT2/PPARG/ABHD15/CSF1/SH3PXD2B/FTO",18
"GO:0071384","cellular response to corticosteroid stimulus","19/2556","66/18805",0.287878787878788,2.11798145777019,3.60849069272045,0.000934899546373643,0.0112401739422776,0.0084641424551251,"NR3C1/EGFR/ZFP36L1/KLF9/FOXO3/SGK1/AXIN2/SSTR2/IGF1R/HMGCS2/GJB2/AKR1C3/CFLAR/PCK1/UBE2L3/ASS1/ZFP36L2/EDN1/ANXA1",19
"GO:0098901","regulation of cardiac muscle cell action potential","11/2556","29/18805",0.379310344827586,2.79066159408559,3.82739430503607,0.000935162055204085,0.0112401739422776,0.0084641424551251,"ATP2A2/CTNNA3/CXADR/JUP/DSP/AKAP9/ANK2/TRPM4/TMEM161B/BIN1/HCN4",11
"GO:0045600","positive regulation of fat cell differentiation","20/2556","71/18805",0.28169014084507,2.07245035156164,3.59073486833833,0.000938786695239283,0.0112503945557565,0.00847183884211245,"CREB1/STK3/ZBTB7C/ZFP36L1/ZBTB16/FRZB/SULT1E1/AXIN2/MAPK14/XBP1/MIR29B1/NAPEPLD/PIM1/MIR21/RREB1/TRPM4/PPARG/SIX1/CEBPA/SNAI2",20
"GO:0050870","positive regulation of T cell activation","54/2556","261/18805",0.206896551724138,1.52217905131941,3.36922656223143,0.000941289470412293,0.0112503945557565,0.00847183884211245,"KITLG/GLI3/GLI2/GATA3/CD28/SHH/ARID1B/TGFBR2/ZBTB16/AMBRA1/FOXO3/HES1/BRD4/RUNX3/ZMIZ1/PRKAA1/IHH/ABL2/XBP1/BCL6/AP3D1/PIK3R6/DUSP10/IGF1/FYN/IL4R/MIR21/DPP4/SRC/PCK1/NFKBIZ/IL23R/SELENOK/YES1/NKAP/PRKCZ/IL1RL2/PPP3CA/CLECL1P/LCK/GPAM/BCL10/HSPD1/SHB/IL6ST/IL1B/HAVCR2/HLA-DMB/RIPK2/RUNX1/MIR30B/OPA1/SMARCA2/ANXA1",54
"GO:0048640","negative regulation of developmental growth","26/2556","102/18805",0.254901960784314,1.87536438675627,3.51581123363548,0.00094148614835718,0.0112503945557565,0.00847183884211245,"DCC/NRP1/OSTN/STK3/MAP2/SPP1/JARID2/FOXP1/WWC2/WWC1/CDH1/VGLL4/SPAG9/RTN4/CGA/DUSP10/BCL11A/MIR200B/SEMA3F/RBP4/FGFR3/DIP2B/STC2/WNT5A/PTEN/SEMA3A",26
"GO:0032412","regulation of monoatomic ion transmembrane transporter activity","38/2556","168/18805",0.226190476190476,1.66412828824801,3.42934236099264,0.000945151469562782,0.011250586797923,0.00847198360544896,"OSR1/DAPK1/RELN/GOPC/STIM2/SLMAP/NEDD4L/FGF12/CAB39/UTRN/CACNA1D/TCAF1/STIM1/WWP2/SLN/HTT/PDZK1/NEDD4/PCSK9/FXYD2/SRI/ATP2A1/AKAP9/MINK1/ANK2/ASPH/TRPC6/FMR1/SLC6A9/TESC/VMP1/PTPN3/NIPSNAP2/STK39/TRDN/SUMO1/ATP1B1/EDN1",38
"GO:0048592","eye morphogenesis","38/2556","168/18805",0.226190476190476,1.66412828824801,3.42934236099264,0.000945151469562782,0.011250586797923,0.00847198360544896,"CTNNB1/BMP4/GLI3/FZD5/FAT1/NR2E3/NKD1/THRB/PTPRM/CDON/EPHA2/HIF1A/TDRD7/AHI1/IHH/LARGE1/PTF1A/PAX2/BCAR3/KDM2B/SP3/DZANK1/RBP4/MAN2A1/PHACTR4/USH1C/SOX9/SKI/COL5A2/NECTIN1/ADAMTS9/NOTCH2/RPGRIP1L/VEGFA/WNT5A/PROX1/FAT3/SDK1",38
"GO:0003231","cardiac ventricle development","31/2556","129/18805",0.24031007751938,1.76800900146789,3.47145435632979,0.000947104289791386,0.0112521099245736,0.00847313055931407,"TBX3/ROBO2/SALL1/SEMA3C/BMP4/ROBO1/GATA3/TGFB2/WNT11/TGFBR2/HES1/HIF1A/HECTD1/LUZP1/CHD7/PAX8/MED1/TGFBR3/DSP/SMAD7/CNTRL/DLL4/ZFPM1/BMPR1A/SMAD6/GATA4/CCN1/WNT5A/PROX1/NRG1/FZD1",31
"GO:1903532","positive regulation of secretion by cell","60/2556","297/18805",0.202020202020202,1.48630277738259,3.35040613953985,0.000949623620675509,0.0112603447020869,0.00847933156032322,"ADCY8/AVPR1A/CREB1/ACSL4/WLS/CADPS/PRKCE/SPP1/TCF7L2/ADORA2B/EGFR/TGFB2/PRKD1/HIF1A/SLC2A2/CD2AP/RAB7A/GHRH/F2RL1/DAB2/MYRIP/SNAP25/FGA/SYBU/SPINK1/FGG/P2RX4/FRMD4A/FGB/IGF1/PLA2G6/RBP4/F2/NR1H4/CPB2/ANG/IL4R/RPH3AL/MAP2K6/SRI/AACS/RAPGEF4/TRPM4/PPARG/NR0B2/PLA2G1B/VSNL1/FFAR2/IL1B/S100A10/PLCB1/DTNBP1/GOLPH3L/UNC13B/GCG/PRKCA/SDC1/RFX6/EDN1/PCSK1",60
"GO:0098727","maintenance of cell number","42/2556","191/18805",0.219895287958115,1.61781333726618,3.40366128703016,0.000963758152750609,0.0114060129939736,0.0085890235615374,"TBX3/CTNNB1/KLF4/HNF1B/CDH2/NCOA3/FOXO3/HES1/BCL9/KDM4C/ESRRB/LDB2/YAP1/CNOT2/BRAF/PAX2/PAX8/ARID4B/IGF1/DDX6/KDM2B/FOXO1/MED15/SOX2/FANCC/PELO/BMPR1A/SOX9/NKAP/SKI/METTL14/PIWIL2/MCPH1/BCL7A/NFIB/ZFP36L2/PROX1/LIG4/PRDM14/SMARCA2/MED30/FUT10",42
"GO:0035150","regulation of tube size","36/2556","157/18805",0.229299363057325,1.6870009868126,3.42833524513195,0.000977720647301347,0.0114754511733161,0.0086413123112309,"AVPR1A/AGTR1/DOCK4/DOCK5/ADORA2B/EGFR/KAT2B/PRKG1/CPS1/F2RL1/PER2/ITGA1/ROCK2/FGA/FGG/FGB/ATP2B1/AGT/SERPINF2/MIR21/SOD2/TRPM4/GCLM/AVPR1B/ARHGAP42/EXT1/ECE1/PIK3C2A/MIR92A1/ADRA1A/ATG5/KNG1/VEGFA/SLC8A1/ADRA2C/EDN1",36
"GO:0007350","blastoderm segmentation","10/2556","25/18805",0.4,2.94287949921753,3.85531885918649,0.00098265297105269,0.0114754511733161,0.0086413123112309,"TBX3/NRP1/FZD5/SHH/TDRD7/PCSK6/SEMA3F/CRIPTO/WNT5A/NRP2",10
"GO:0010878","cholesterol storage","10/2556","25/18805",0.4,2.94287949921753,3.85531885918649,0.00098265297105269,0.0114754511733161,0.0086413123112309,"ABCA1/TTC39B/SCARB1/LIPA/MSR1/SOAT1/SOAT2/APOB/EHD1/PPARG",10
"GO:0030813","positive regulation of nucleotide catabolic process","10/2556","25/18805",0.4,2.94287949921753,3.85531885918649,0.00098265297105269,0.0114754511733161,0.0086413123112309,"INSR/RPTOR/HIF1A/KAT2B/PRKAA1/ZBTB20/IGF1/GPD1/SRC/SLC4A4",10
"GO:0033123","positive regulation of purine nucleotide catabolic process","10/2556","25/18805",0.4,2.94287949921753,3.85531885918649,0.00098265297105269,0.0114754511733161,0.0086413123112309,"INSR/RPTOR/HIF1A/KAT2B/PRKAA1/ZBTB20/IGF1/GPD1/SRC/SLC4A4",10
"GO:0045821","positive regulation of glycolytic process","10/2556","25/18805",0.4,2.94287949921753,3.85531885918649,0.00098265297105269,0.0114754511733161,0.0086413123112309,"INSR/RPTOR/HIF1A/KAT2B/PRKAA1/ZBTB20/IGF1/GPD1/SRC/SLC4A4",10
"GO:0051016","barbed-end actin filament capping","10/2556","25/18805",0.4,2.94287949921753,3.85531885918649,0.00098265297105269,0.0114754511733161,0.0086413123112309,"TRIOBP/CAPZA2/CRACD/EPS8/GSN/SVIL/CAPG/ADD1/SCIN/CAPZA3",10
"GO:0046889","positive regulation of lipid biosynthetic process","25/2556","97/18805",0.257731958762887,1.89618524434119,3.50963701811739,0.000984815505780652,0.0114789648556588,0.00864395820515064,"AVPR1A/CREB1/ACSL3/RPTOR/KAT2B/PRKAA1/DAB2/SCARB1/IGF1R/QKI/XBP1/MBTPS2/MIR29B1/ZBTB20/CGA/PLA2G6/NR1H4/PCK1/FABP3/LPGAT1/SORBS1/IL1B/GNAI1/CCN1/FGF1",25
"GO:0030326","embryonic limb morphogenesis","30/2556","124/18805",0.241935483870968,1.77996743904286,3.45604574123365,0.0010100424661174,0.0117286663767983,0.00883198992574852,"TBX3/CTNNB1/SALL1/BMP4/GLI3/OSR1/FRAS1/RUNX2/WDPCP/GPC3/TGFB2/MBNL1/SHH/ZBTB16/IHH/CHD7/ALDH1A2/GJA1/TULP3/MED1/BMPR1A/SKI/ECE1/LMBR1/NOTCH2/RPGRIP1L/WNT5A/CYP26B1/LNPK/TBC1D32",30
"GO:0035113","embryonic appendage morphogenesis","30/2556","124/18805",0.241935483870968,1.77996743904286,3.45604574123365,0.0010100424661174,0.0117286663767983,0.00883198992574852,"TBX3/CTNNB1/SALL1/BMP4/GLI3/OSR1/FRAS1/RUNX2/WDPCP/GPC3/TGFB2/MBNL1/SHH/ZBTB16/IHH/CHD7/ALDH1A2/GJA1/TULP3/MED1/BMPR1A/SKI/ECE1/LMBR1/NOTCH2/RPGRIP1L/WNT5A/CYP26B1/LNPK/TBC1D32",30
"GO:0055017","cardiac muscle tissue growth","24/2556","92/18805",0.260869565217391,1.91926923862013,3.50555801764544,0.00102569279311202,0.0118856504345194,0.00895020299207283,"TGFB2/JARID2/FOXP1/PDLIM5/PRKG1/SORBS2/TENM4/MAPK14/YAP1/VGLL4/MIR200B/IGF1/TGFBR3/PIM1/RBP4/BMPR1A/SKI/GATA6/GATA4/ADRA1A/RUNX1/EDN1/NRG1/ERBB4",24
"GO:0071711","basement membrane organization","13/2556","38/18805",0.342105263157895,2.51693641380446,3.71239325210236,0.00102741675017821,0.0118856504345194,0.00895020299207283,"FLRT2/LAMB1/LARGE1/FERMT1/GAS2/PHLDB1/HPN/PHLDB2/LAMA1/DAG1/EXT1/HMCN1/LAMC1",13
"GO:0030177","positive regulation of Wnt signaling pathway","35/2556","152/18805",0.230263157894737,1.69409181698377,3.40766269440793,0.00105422157907835,0.0121729031022417,0.00916651169981193,"SALL1/WLS/ZRANB1/CSNK1G1/TNKS/EGFR/GPC3/SHH/LGR5/KANK1/NKD1/DEPDC1B/DAB2/LGR4/LRRK2/MIR29B1/YAP1/CSNK2A1/SMAD3/ILK/JUP/SRC/TMEM9/TRPM4/TNFAIP3/MLLT3/SKI/EGF/HHEX/LRRK1/UBR5/ADNP/WNK1/WNT5A/SPIN1",35
"GO:0055013","cardiac muscle cell development","23/2556","87/18805",0.264367816091954,1.9450065655748,3.5039423919088,0.00106290116872592,0.0122501843109608,0.00922470645400891,"SGCD/TBX3/BMP4/FOXP1/PDLIM5/PRKG1/SORBS2/NEB/ALPK2/CXADR/LARGE1/IGF1/BMPR1A/LMNA/GATA4/ADRA1A/ATG5/VEGFA/SLC8A1/FHOD3/PROX1/MEF2A/EDN1",23
"GO:0062012","regulation of small molecule metabolic process","68/2556","347/18805",0.195965417867435,1.44175652699418,3.29418221543407,0.00106706159600057,0.0122751899271259,0.0092435363314189,"CNR1/AVPR1A/CREB1/NR3C1/TCF7L2/INSR/BEND3/RPTOR/NCOR1/CLYBL/TTC39B/HIF1A/RD3/KAT2B/PRKG1/GPRC6A/PRKAA1/DAB2/FABP1/QKI/BRCA1/MBTPS2/AKR1C3/PARP1/ZBTB20/IER3/NCOA2/ALDOB/AMDHD2/UBR4/ADCY10/INSIG2/NUPR1/IGF1/FOXO1/ENO1/HDAC4/DCAF5/GPD1/NR1H4/MIR21/SRC/HNF4A/PPARGC1A/FGFR4/APOB/GPR146/EGR1/FABP3/RORA/SOX9/PPARG/LPGAT1/AVPR1B/SLC4A4/IGFBP4/SORBS1/FMO5/CEACAM1/IL1B/GNAI1/GCG/PROX1/IRS1/PID1/SNAI2/FGF1/PRKN",68
"GO:0042246","tissue regeneration","22/2556","82/18805",0.268292682926829,1.97388259093859,3.5052422412834,0.00109497021822344,0.0125727865280554,0.0094676342890985,"B4GALNT2/EYS/BCL9/VPS54/MIR29B1/YAP1/LARGE1/AKIRIN1/GJA1/DUSP10/IGF1/CFLAR/TM4SF4/SOX2/IGFBP1/PPP3CA/DAG1/GATA4/RUNX1/CPQ/ERBB4/ANXA1",22
"GO:0050767","regulation of neurogenesis","72/2556","372/18805",0.193548387096774,1.42397395123429,3.27570557326829,0.00110316007711061,0.0126432807350632,0.00952071825500857,"ROBO2/CTNNB1/DCC/NRP1/GLI3/PTPRZ1/ROBO1/RELN/MAP2/SPP1/SEMA4D/DOCK7/DAB1/EGFR/TIAM2/SHH/CDON/CDKL5/CAPRIN1/HES1/HIF1A/TENM4/PER2/QKI/TGM2/CHD7/CDH1/GSX2/YAP1/CTNNA1/PRKCH/BRAF/FN1/RTN4/DUSP10/ADCY10/BCL11A/SEMA3F/RAPGEF2/PPP1CC/SLC30A1/F2/MAN2A1/ASPA/CX3CL1/PLXNB1/PLXNC1/NUMB/DLL4/BMPR1A/RASSF10/SKI/PPP3CA/DAG1/FMR1/BIN1/NEURL1/ETV5/MAP3K13/ADNP/IL6ST/IL1B/S100A10/DIP2B/VEGFA/WNT5A/PROX1/LIG4/ZNF365/PTEN/SEMA3A/TRIM32",72
"GO:0071385","cellular response to glucocorticoid stimulus","17/2556","57/18805",0.298245614035088,2.19425225818851,3.58136226393672,0.00110554823038905,0.0126471435780684,0.00952362707596151,"NR3C1/EGFR/ZFP36L1/KLF9/FOXO3/AXIN2/SSTR2/IGF1R/HMGCS2/GJB2/CFLAR/PCK1/UBE2L3/ASS1/ZFP36L2/EDN1/ANXA1",17
"GO:0009880","embryonic pattern specification","21/2556","77/18805",0.272727272727273,2.0065087494665,3.51001880664862,0.00112014320908793,0.0127903759763633,0.00963148478613423,"TBX3/CTNNB1/NRP1/FZD5/SHH/ZBTB16/EPB41L5/TDRD7/COBL/IHH/SMAD5/OOEP/PCSK6/SEMA3F/SMAD3/CRIPTO/SMAD6/WNT5A/NRP2/ERBB4/CXXC4",21
"GO:0051785","positive regulation of nuclear division","18/2556","62/18805",0.290322580645161,2.13596092685143,3.5533002971625,0.00113191791634726,0.0128893561298248,0.00970601940841241,"NSMCE2/INSR/CD28/OOEP/IGF1/SPHK1/SKA1/NUSAP1/SKA3/TGFA/EGF/PIWIL2/IL1B/PLCB1/ANAPC5/WNT5A/EDN1/BTC",18
"GO:1903522","regulation of blood circulation","55/2556","269/18805",0.204460966542751,1.50425996707216,3.30380835701982,0.00113299238118149,0.0128893561298248,0.00970601940841241,"AVPR1A/AGTR1/DOCK4/EPAS1/DOCK5/EGFR/TGFB2/ATP2A2/THRB/CTNNA3/PDE4D/CACNA1D/CXADR/GPD1L/PER2/FGA/GJA1/FGG/P2RX4/MIR328/ADCY10/KCNH6/FGB/ATP2B1/JUP/DSP/AGT/MIR21/SMAD7/SRC/SRI/ATP2A1/AKAP9/ANK2/TRPM4/CORIN/ASPH/AVPR1B/TMEM161B/ARHGAP42/BIN1/ECE1/MIR92A1/GATA4/HCN4/ADRA1A/SLC8A3/TRDN/SUMO1/ATP1B1/SLC8A1/MEF2A/ADRA2C/EDN1/RNLS",55
"GO:0048663","neuron fate commitment","20/2556","72/18805",0.277777777777778,2.04366631890106,3.51897739056196,0.00113634865211678,0.0129037307347183,0.00971684385865487,"CTNNB1/BMP4/POU3F2/GLI3/GLI2/BCL11B/SHH/IHH/NFIA/GSX2/PTF1A/MNX1/MYT1L/DLL4/SOX9/EPOP/SIX1/NFIB/FOXA1/PROX1",20
"GO:0006893","Golgi to plasma membrane transport","19/2556","67/18805",0.283582089552239,2.08636979422138,3.53301671842967,0.00114118319676005,0.0129348080721002,0.00974024589959094,"EXOC4/ACSL3/EXOC6B/RAB11A/GOPC/RAB31/SPTBN1/ASAP1/GGA2/ANXA13/LLGL2/RAB3IP/AMN/PKDCC/STEAP2/LYPLA1/ARFGEF2/LYPLAL1/GOLPH3L",19
"GO:0042063","gliogenesis","68/2556","348/18805",0.195402298850575,1.43761354846833,3.26807527876459,0.00115375539721943,0.0130533133564312,0.00982948345173325,"CTNNB1/POU3F2/GLI3/PTPRZ1/IFNGR1/RELN/NR3C1/SOX6/NDRG1/DAB1/EGFR/TGFB2/SHH/CDH2/ADGRG6/EPM2A/CDK6/HES1/WASF3/ZMIZ1/TENM4/QKI/NFIA/PARD3/VPS54/GSX2/LAMB1/PRKCH/LARGE1/PAX2/WDR1/RTN4/P2RX4/DUSP10/CUL4B/PTK2B/PPP1CC/ILK/F2/SOX2/ASPA/CX3CL1/CLU/SOX9/SKI/BNIP3/VCAN/DAG1/METTL14/BIN1/ETV5/GRB2/SLC8A3/PLPP3/IL6ST/GCM1/IL1B/PTPRJ/CSF1/BMERB1/ORC3/B4GALT5/NFIB/AREG/CNTN1/ZNF365/TNFRSF21/PTEN",68
"GO:0060412","ventricular septum morphogenesis","14/2556","43/18805",0.325581395348837,2.39536703424682,3.63308322948779,0.00116088403970606,0.013064856137276,0.00983817546503311,"TBX3/ROBO2/BMP4/ROBO1/TGFB2/WNT11/TGFBR2/HES1/TGFBR3/SMAD7/ZFPM1/BMPR1A/PROX1/FZD1",14
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","14/2556","43/18805",0.325581395348837,2.39536703424682,3.63308322948779,0.00116088403970606,0.013064856137276,0.00983817546503311,"NRP1/NEDD9/DOCK5/TRIOBP/DAB2/FGA/BRAF/FGG/FGB/ILK/RREB1/RAC1/S100A10/DOCK1",14
"GO:0007435","salivary gland morphogenesis","12/2556","34/18805",0.352941176470588,2.59665838166252,3.69572787397499,0.00116546225167332,0.013064856137276,0.00983817546503311,"SEMA3C/NRP1/EGFR/TGFB2/SHH/TGM2/LAMA1/BTBD7/DAG1/PDGFA/NFIB/SNAI2",12
"GO:0034383","low-density lipoprotein particle clearance","12/2556","34/18805",0.352941176470588,2.59665838166252,3.69572787397499,0.00116546225167332,0.013064856137276,0.00983817546503311,"MYLIP/SCARB1/LIPA/SOAT1/HMOX1/SOAT2/PCSK9/NR1H4/APOB/DGAT2/EHD1/FGF21",12
"GO:0070498","interleukin-1-mediated signaling pathway","12/2556","34/18805",0.352941176470588,2.59665838166252,3.69572787397499,0.00116546225167332,0.013064856137276,0.00983817546503311,"VRK2/IL1RAP/IL1R1/SIGIRR/MIR21/IL1R2/EGR1/TOLLIP/IL1RL2/IL1B/ST18/PLCB1",12
